0.029451829489,0.029642037767,0.029451829489,
0.041603314874,0.041314192041,0.041603314874,
0.037987150692,0.036768968705,0.037987150692,
0.044241725508,0.043122527460,0.039415870792,
0.033022017403,0.033640041124,0.033488902815,
0.043809745359,0.041878493342,0.043809745359,
0.038538006426,0.037511637383,0.038628304144,
0.042820452980,0.042000215603,0.048376558358,
0.033273490667,0.034077575988,0.033273490667,
0.050260003134,0.048540851035,0.050260003134,
0.033593631941,0.033660236600,0.033593631941,
0.040706827486,0.042491256136,0.053426511370,1.974270387016,
0.017272665340,0.017085664642,0.017272665340,
0.021854270964,0.021034960644,0.021854270964,
0.037807363065,0.037128819848,0.037807363065,
0.033593631941,0.033660236600,0.033593631941,
0.045936060333,0.044236691559,0.045035346922,
0.061453271709,0.059104633695,0.061453271709,
0.034205706103,0.034870490356,0.034205706103,
0.037273576996,0.036688722732,0.037273576996,
0.037447377452,0.036709091005,0.037447377452,
